Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672578000000000000,2015-12-04T00:48:55Z,LibyanTalha,#AllLivesMatter,,,,,actual,,,,https://twitter.com/LibyanTalha/status/672578291715428352
twitter,672578000000000000,2015-12-04T00:46:00Z,Trill_Kila,RT @iceKKfish: #AllLivesMatter is another way to say..only white lives matter tbh..,,,,,actual,,,,https://twitter.com/Trill_Kila/status/672577559402405888
twitter,672577000000000000,2015-12-04T00:44:37Z,youngalgerian,"cant stand the hypocrisy
of #blacklivesmatter bullshit.

#ALLLIVESMATTER
MOTHAFUCKA",,,,,actual,,,,https://twitter.com/youngalgerian/status/672577212227452930
twitter,672574000000000000,2015-12-04T00:31:36Z,DipsetReturns,What about white on white crime? #AllLivesMatter. https://t.co/QMKb3o7SUk,https://twitter.com/j_enoch_powell/status/672570970687803392,https://twitter.com/j_enoch_powell/status/672570970687803392,44,-79,enrichment,,,,https://twitter.com/DipsetReturns/status/672573933800046593
twitter,672573000000000000,2015-12-04T00:29:38Z,macclark19,......................... #AllLivesMatter,,,,,actual,,,,https://twitter.com/macclark19/status/672573439262134272
twitter,672571000000000000,2015-12-04T00:20:19Z,Mr_QAnderson,"#AllLivesMatter 😂😂😂😂

https://t.co/j0pkWAFaFG",,http://www.buzzfeed.com/andyneuenschwander/these-people-dont-know-why-the-wiz-has-an-all-black-cast?utm_term=.tmL86WXmXa#.htANjEr4rD,,,actual,,,,https://twitter.com/Mr_QAnderson/status/672571096554709000
twitter,672569000000000000,2015-12-04T00:11:41Z,Sazzles3,RT @Cruz__Missile: #LivesMatter megs99_MM: RT JoyofVegan: #farm365 #realpigfarming #pork #bacon #alllivesmatter #compassion #animalcr… http…,,,,,actual,http://pbs.twimg.com/media/COk5KUtWwAAg2iC.jpg,,,https://twitter.com/Sazzles3/status/672568921682288640
twitter,672558000000000000,2015-12-03T23:28:22Z,SniparsNiall,im going to take a piss all over an A4 printout of the united states government homepage #Daesh #WhiteLivesMatter #AllLivesMatter,,,,,actual,,,,https://twitter.com/SniparsNiall/status/672558022724616193
twitter,672554000000000000,2015-12-03T23:12:57Z,CharlieChatBox,"@iamjamielloyd You're looking in the mirror, aye. ;) Tootles 
#AllLivesMatter
#OneRace the #HumanRace",,,,,actual,,,,https://twitter.com/CharlieChatBox/status/672554142150369280
twitter,672552000000000000,2015-12-03T23:02:49Z,dixie_pudding,"RT @Tish_n_Indy: @FaggotsLove Yeah, you're just oozing love and tolerance, while I'm over here being evil. #AllLivesMatter @RussEmerson @Re…",,,,,actual,,,,https://twitter.com/dixie_pudding/status/672551592969830400
twitter,672552000000000000,2015-12-03T23:02:39Z,dixie_pudding,"RT @Tish_n_Indy: @FaggotsLove lol I'm not the 1 filled with hate, my friend. And I can articulate my positions. #AllLivesMatter @RussEmerso…",,,,,actual,,,,https://twitter.com/dixie_pudding/status/672551547738398721
twitter,672550000000000000,2015-12-03T22:56:52Z,CzechAnderson,#SanBernadino #SanBernadinoShooting #PoliceLivesMatter #Professionalism #Heroic #AllLivesMatter #ToServeAndToProte… https://t.co/2QEHfHGSig,,,,,actual,http://pbs.twimg.com/media/CVVfDtdUYAIgMmC.jpg,,,https://twitter.com/CzechAnderson/status/672550092449177600
twitter,672549000000000000,2015-12-03T22:51:59Z,NishaGrace,Not in my name you evil evil man!!! #davidcameronisacunt #dontbombsyria #alllivesmatter… https://t.co/ZM6e4zagd8,,https://www.instagram.com/p/-2NrGmuGBK/,52,0,enrichment,,,,https://twitter.com/NishaGrace/status/672548863648006144
twitter,672548000000000000,2015-12-03T22:48:29Z,SkyHeavensXo,#BlackLivesMatter #AllLivesMatter ❤️🙏🙌 https://t.co/VT4OVDXoux,https://twitter.com/inspire_us/status/672465224906227714,https://twitter.com/inspire_us/status/672465224906227714,,,actual,,,,https://twitter.com/SkyHeavensXo/status/672547983846699008
twitter,672547000000000000,2015-12-03T22:43:03Z,Katey_Brooks,😣 #alllivesmatter https://t.co/ACB2rdkU7t,,http://fb.me/TBBaIQ6B,55,-3,enrichment,,,,https://twitter.com/Katey_Brooks/status/672546615266152449
twitter,672543000000000000,2015-12-03T22:27:40Z,SomethinAboutMJ,"RT @ArtisticJackson: 'So, tell me again, #BlackLivesMatter or #AllLivesMatter?' https://t.co/MxJGHbUBut",,,60,19,enrichment,http://pbs.twimg.com/media/CTjplG_W4AA48di.jpg (screenshot: 0.7860408425331116),,,https://twitter.com/SomethinAboutMJ/status/672542744976429056
twitter,672542000000000000,2015-12-03T22:26:17Z,VerleyeJaidyn,Literally just saw a girl on my timeline with #AllLivesMatter in her bio tweeting about how refugees shouldn't be let it #WelcomeRefugees,,,56,-106,enrichment,,,,https://twitter.com/VerleyeJaidyn/status/672542396807290880
twitter,672542000000000000,2015-12-03T22:25:19Z,MiNombreEsHersi,"RT @elisssssar: #AllLivesMatter, only when it's convenient",,,,,actual,,,,https://twitter.com/MiNombreEsHersi/status/672542155638968320
twitter,672539000000000000,2015-12-03T22:13:53Z,arturo_moh,"@ElPencheSaint es como el #BlackLivesMatter vs el #AllLivesMatter, es cierto, todos debemos respetar pero los muertos surgen por el auto.",,,,,actual,,,,https://twitter.com/arturo_moh/status/672539276983197696
twitter,672539000000000000,2015-12-03T22:13:08Z,anthmusic,RT @slowdoghdfc: #AllLivesMatter https://t.co/R5WwmP5OZ8,,,-25,134,enrichment,http://pbs.twimg.com/media/CVVU9-yVEAA_Pst.png,,,https://twitter.com/anthmusic/status/672539090252726272
twitter,672535000000000000,2015-12-03T21:58:36Z,breakinnshakin,Just going to leave this here as some people don't understand. #AllLivesMatter,,,55,-3,enrichment,,,,https://twitter.com/breakinnshakin/status/672535432152948739
twitter,672535000000000000,2015-12-03T21:58:05Z,MymI0619,#AllLivesMatter https://t.co/vcswpwfxI3,,,36,138,enrichment,http://pbs.twimg.com/media/CVVTSgxUsAAmpSO.jpg (maze: 0.8352572321891785),,,https://twitter.com/MymI0619/status/672535301147922434
twitter,672534000000000000,2015-12-03T21:53:21Z,LCFMorningstar,#Video Of Another #Fatal #Shooting At Hands Of #Chicago #Police To Be Released - #alllivesmatter - https://t.co/z719tQz5u0,,http://klou.tt/1t565r1518l2q,,,actual,,,,https://twitter.com/LCFMorningstar/status/672534111228059649
twitter,672534000000000000,2015-12-03T21:53:10Z,AnnetteWitte1,RT @NrIsodera: @Fatikr @RiseUp75 I suppose there's a difference between #Saada and #SanBerdandino? #Yemen ain't USA? 😐 #AllLivesMatter,,,,,actual,,,1,https://twitter.com/AnnetteWitte1/status/672534062662344706
twitter,672534000000000000,2015-12-03T21:51:00Z,Eritrean_K1NG,"RT @MalitiaMaliMob: ""Wake Up Call"" Offical Video { Out Now }#BlackLivesMatter  #AllLivesMatter 󾍛🏾  https://t.co/J0p41BqURv... https://t.co/…",,https://m.youtube.com/watch?v=FGm2muFyL5w  http://fb.me/7EnWoJ0yD,,,actual,,,,https://twitter.com/Eritrean_K1NG/status/672533516748390400
twitter,672527000000000000,2015-12-03T21:23:22Z,LisaStowaway,"RT @roseperson: I assume the #AllLivesMatter crowd is leading the movement to protect #SyrianRefugees.

Wait... no?",,,52,0,enrichment,,,,https://twitter.com/LisaStowaway/status/672526563062214657
twitter,672526000000000000,2015-12-03T21:20:30Z,zacharyhtml,"Me: #blacklivesmatter 
Wp:#AllLivesMatter 
Me: what about immigrants getting amnesty?
Wp: what the fuck ew no",,,,,actual,,,1,https://twitter.com/zacharyhtml/status/672525843592179712
twitter,672524000000000000,2015-12-03T21:14:02Z,IlorinConnects,RT @FunzoNaija: @MBuhari @bukolasaraki Pls how many more lives before we purge Nigeria of this scourge #AllLivesMatter  https://t.co/NROyQr…,https://twitter.com/realFFK/status/669191286159749120,https://twitter.com/realFFK/status/669191286159749120,,,actual,,,,https://twitter.com/IlorinConnects/status/672524215782912001
twitter,672523000000000000,2015-12-03T21:07:38Z,jabdulai,RT @GloriaBuckman: Dehumanization – The New “Human Normal”? by @jabdulai | Circumspecte - http://t.co/ZLD4ZzOUW5 #AllLivesMatter #BlackLive…,,http://goo.gl/B8Fnwc,,,actual,,,,https://twitter.com/jabdulai/status/672522604780089344
twitter,672520000000000000,2015-12-03T20:56:42Z,TaniaGracia7,"Clever...#Angels are very clever, so #pray for a good idea. #AllLivesMatter #TeamGOD #TaniaSpeaks. #wisdom #God. https://t.co/ExIMMX4fK7",,,,,actual,http://pbs.twimg.com/media/CVVFMo1WoAQpyAT.jpg,1,,https://twitter.com/TaniaGracia7/status/672519854927294464
twitter,672509000000000000,2015-12-03T20:15:12Z,RayyaGoffphine,RT @ggCinderellagg: @RayyaGoffphine another way to say #AllLivesMatter,,,,,actual,,,,https://twitter.com/RayyaGoffphine/status/672509411013877760
twitter,672508000000000000,2015-12-03T20:10:20Z,BMouthPR,"More cop killings in San Francisco
https://t.co/cPf1zeDKN6
#BlackLivesMatter #AllLivesMatter",,https://www.youtube.com/watch?v=0w7NkQ97TqI&feature=em-uploademail,55,-3,enrichment,,,,https://twitter.com/BMouthPR/status/672508184167321602
twitter,672496000000000000,2015-12-03T19:20:28Z,fusuninsan,#Türkiye #İnsan #Dürüstlük #Mantık #Güven #Sanat #Doğa #AllLivesMatter KırımTürkü Reis/ Hakan yoktur #Moslem R.I.P #ElifDoğan 13Ekim2015-,,,39,35,enrichment,,,,https://twitter.com/fusuninsan/status/672495636319703042
twitter,672495000000000000,2015-12-03T19:19:44Z,Dylan__nick,"RT @gawdduss: Conservatives won't get how #AllLivesMatter erases black people, but will argue passionately about how ""Happy Holidays"" erase…",,,,,actual,,,,https://twitter.com/Dylan__nick/status/672495449652273153
twitter,672495000000000000,2015-12-03T19:17:51Z,muehlbowser,"RT @MayonnaiseBenz: If #AllLivesMatter crew really believed that all lives matter, they would understand that #BlackLivesMatter isn't mutua…",,,,,actual,,,,https://twitter.com/muehlbowser/status/672494975964332032
twitter,672479000000000000,2015-12-03T18:13:06Z,El_FuegoSA,"Bcoz its actions of the po₩er class ₩ho o₩n the media....this ₩ill never be aired!!! 

#AllLivesMatter still. God... https://t.co/dtvOy1tco8",,http://fb.me/2hPtIX1IW,,,actual,,,,https://twitter.com/El_FuegoSA/status/672478680979890176
twitter,672475000000000000,2015-12-03T17:56:48Z,darab13,RT @trump_nation: Prayers going out to all the families of those murdered in California. @realDonaldTrump #AllLivesMatter,,,,,actual,,,,https://twitter.com/darab13/status/672474579483254784
twitter,672474000000000000,2015-12-03T17:55:03Z,_niikg,"RT @elisssssar: #AllLivesMatter, only when it's convenient",,,,,actual,,,,https://twitter.com/_niikg/status/672474140645961728
twitter,672473000000000000,2015-12-03T17:49:01Z,sana_i_patel,@PigSpotter hope he's doing better. #AllLivesMatter,,,-26,28,enrichment,,,,https://twitter.com/sana_i_patel/status/672472620663730177
twitter,672472000000000000,2015-12-03T17:44:46Z,munchkineeyore,#StopBombingSyria #DontBombSyria #AllLivesMatter #NotInMyName https://t.co/HiVfAMvQRc,,https://www.facebook.com/stopthewarcoalition/posts/1089577097732865,,,actual,,,,https://twitter.com/munchkineeyore/status/672471552747814912
twitter,672470000000000000,2015-12-03T17:37:08Z,NahHomie,"RT @Cryptoterra: weird coincidence: if you rearrange the letters in #AllLivesMatter it spells ""I'm a racist""",,,,,actual,,,,https://twitter.com/NahHomie/status/672469630695383040
twitter,672468000000000000,2015-12-03T17:30:25Z,neils_rt,RT @blackkthunda: During this guy's presentation on environmental justice he said #AllLivesMatter 😒 do u even know what ur saying,,,52,0,enrichment,,,,https://twitter.com/neils_rt/status/672467940105670656
twitter,672467000000000000,2015-12-03T17:27:23Z,JAKAJ1,RT @ShelbyTwp911: A message for the holiday season from Traffic Services. Please celebrate responsibly! #AllLivesMatter https://t.co/WRITzw…,,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672462281079259136/pu/img/k0vxpwQ2kpErSsr-.jpg,,,https://twitter.com/JAKAJ1/status/672467178562678787
twitter,672467000000000000,2015-12-03T17:26:44Z,TaniaGracia7,#GOD knows all the little steps we take.__ #AllLivesMatter #TeamGOD #TaniaSpeaks #JUSTICE https://t.co/lMx48OqeOi,,,,,actual,http://pbs.twimg.com/media/CVUVHHeWsAATeoE.jpg,,,https://twitter.com/TaniaGracia7/status/672467014867357696
twitter,672466000000000000,2015-12-03T17:22:52Z,TaniaGracia7,#GOD Rules!!! #TeamGOD #TaniaSpeaks #AllLivesMatter #MyLifeMatters #AngelsOnEearth. https://t.co/Ehvg4LEbJU,,,,,actual,http://pbs.twimg.com/media/CVUUTGfWoAEPsZR.jpg,,,https://twitter.com/TaniaGracia7/status/672466040312496128
twitter,672466000000000000,2015-12-03T17:21:22Z,aliyahmakaveli,@F_yxs #PrayForSyria #BlackLivesMatter #AllLivesMatter #PeaceForParis,,,,,actual,,,,https://twitter.com/aliyahmakaveli/status/672465661860384768
twitter,672464000000000000,2015-12-03T17:14:03Z,TheKenndo,RT @ShelbyTwp911: A message for the holiday season from Traffic Services. Please celebrate responsibly! #AllLivesMatter https://t.co/WRITzw…,,,,,actual,http://pbs.twimg.com/ext_tw_video_thumb/672462281079259136/pu/img/k0vxpwQ2kpErSsr-.jpg,,,https://twitter.com/TheKenndo/status/672463821198364672
twitter,672462000000000000,2015-12-03T17:08:10Z,tommykatowice,RT @heidi_coon: If you're #vegan you ain't gotta worry about your food containing toxic horse meat.  #AllLivesMatter  #EatNoAnimal   https:…,,,,,actual,http://pbs.twimg.com/media/CVCFlzIXIAAT0Cm.jpg,1,,https://twitter.com/tommykatowice/status/672462341485801472
twitter,672458000000000000,2015-12-03T16:52:23Z,cuty_diaz,RT @carolhotpink: #PeaceForParis #PeaceForLebanon #PeaceForTheWorld #worldpeace #PazEnElMundo #LoveWins #AllLivesMatter #AmorAmorAmor https…,,,,,actual,http://pbs.twimg.com/media/CT3T2vGXIAAqxql.jpg,,,https://twitter.com/cuty_diaz/status/672458367122690049
twitter,672458000000000000,2015-12-03T16:52:00Z,henrirouen,RT @carolhotpink: #PeaceForParis #PeaceForLebanon #PeaceForTheWorld #worldpeace #PazEnElMundo #LoveWins #AllLivesMatter #AmorAmorAmor https…,,,,,actual,http://pbs.twimg.com/media/CT3T2vGXIAAqxql.jpg,,,https://twitter.com/henrirouen/status/672458274114023424
twitter,672458000000000000,2015-12-03T16:51:49Z,KReaperson,@Phasebork @nytimes @NYTmag DAS RACIST! #AllLivesMatter,,,,,actual,,,,https://twitter.com/KReaperson/status/672458225141190656
twitter,672458000000000000,2015-12-03T16:50:03Z,CDOGuns,"@SenatorReid you lost some marbles when you hit your head. If you had any
#Tcot #ccot #1A #2A  #AllLivesMatter",,,,,actual,,,,https://twitter.com/CDOGuns/status/672457780947619841
twitter,672457000000000000,2015-12-03T16:48:24Z,CDOGuns,"@SenatorRied you lost some marbles when you hit your head
#Tcot #ccot #1A #2A  #AllLivesMatter",,,,,actual,,,,https://twitter.com/CDOGuns/status/672457367577956352
twitter,672457000000000000,2015-12-03T16:46:57Z,fschrodo,How can it be justified to kill innocent civilians? #DontBombSyria #AllLivesMatter,,,,,actual,,,,https://twitter.com/fschrodo/status/672457002535096321
twitter,672457000000000000,2015-12-03T16:45:05Z,estiekretschmer,#16DaysofActivism #1LifeOfActivism #WeAreAllOne #AllLivesMatter https://t.co/FmWD5e34WG,,,-31,23,enrichment,http://pbs.twimg.com/media/CVIIV0IWEAAEwzW.jpg,,,https://twitter.com/estiekretschmer/status/672456530894045185
twitter,672455000000000000,2015-12-03T16:38:21Z,Laila_e5,#Syria #PrayForSyria 🙏🏽 #DontBombSyria #StayOut #DavidCameron #UK #BlackNight #AllLivesMatter #MPs #WrongDecision https://t.co/6osTDqZZuW,,,,,actual,http://pbs.twimg.com/media/CVUKGCsW4AAYebw.jpg,,,https://twitter.com/Laila_e5/status/672454836655403008
twitter,672454000000000000,2015-12-03T16:34:43Z,TreMac_357,#WhiteTwitter #AllLivesMatter #WhitePeopleAreCrazy  https://t.co/YTz8Z9gBIr,https://twitter.com/TRVPNiFiCENT/status/672450461916614656,https://twitter.com/TRVPNiFiCENT/status/672450461916614656,,,actual,,,,https://twitter.com/TreMac_357/status/672453921042862080
twitter,672450000000000000,2015-12-03T16:20:58Z,FunkyDisciple,@SpacedDrone @cuckservative ur an idiot to assume that. I prefer #AllLivesMatter,,,,,actual,,,,https://twitter.com/FunkyDisciple/status/672450461778223104
twitter,672450000000000000,2015-12-03T16:20:15Z,iTweet4Liberty,"Bc #AllLivesMatter ‘I’ll take a bullet before you do’:San Bernardino hero cop evacuates people amid shooting (VIDEO)
https://t.co/5tEFYsMaa8",,https://www.rt.com/usa/324620-san-bernardino-hero-cop-video/,,,actual,,,,https://twitter.com/iTweet4Liberty/status/672450283616661504
twitter,672448000000000000,2015-12-03T16:12:34Z,TaniaGracia7,#Light and Love are stronger than the shadows. #AllLivesMatter #TeamGOD #TaniaSpeaks #LOVEwins. <3 https://t.co/OZEoMmiRsG,,,,,actual,http://pbs.twimg.com/media/CVUEI8tXAAAoQka.jpg,,,https://twitter.com/TaniaGracia7/status/672448347404414976
twitter,672445000000000000,2015-12-03T16:00:49Z,IDidIt4TheLulzz,What's wronging with the mentally challenged? It's not nice to drag the slow ones in your family. #AllLivesMatter  https://t.co/BUX1IbFF4v,https://twitter.com/iamourcashmier/status/672444629925683201,https://twitter.com/iamourcashmier/status/672444629925683201,,,actual,,,,https://twitter.com/IDidIt4TheLulzz/status/672445390734696448
twitter,672443000000000000,2015-12-03T15:50:30Z,lungile_mashele,RT @BongoMuffing: Don't #AllLivesMatter this as though u don't know that the prevalence of female rape is much higher... #YOLOMovement http…,https://twitter.com/Zet_P_DaKid/status/672438533706153985,https://twitter.com/Zet_P_DaKid/status/672438533706153985,,,actual,,,,https://twitter.com/lungile_mashele/status/672442795173552128
twitter,672442000000000000,2015-12-03T15:48:27Z,jysbr,"@ennis_williams @KimKlacik she calls it how she sees it. But no Breibart links, EVER. And keep those #AllLivesMatter CAC's out my mentions",,,,,actual,,,,https://twitter.com/jysbr/status/672442278963752960
twitter,672442000000000000,2015-12-03T15:46:06Z,BongoMuffing,Don't #AllLivesMatter this as though u don't know that the prevalence of female rape is much higher... #YOLOMovement https://t.co/nWJvjwtWtH,https://twitter.com/Zet_P_DaKid/status/672438533706153985,https://twitter.com/Zet_P_DaKid/status/672438533706153985,,,actual,,,,https://twitter.com/BongoMuffing/status/672441687533318144
twitter,672441000000000000,2015-12-03T15:43:39Z,bpharrison0059,I am so sick and tired of seeing #BlackLivesMatter if you were really against racisum you should use #AllLivesMatter,,,,,actual,,,1,https://twitter.com/bpharrison0059/status/672441071356346368
twitter,672433000000000000,2015-12-03T15:13:19Z,jusflexin,"RT @tzion_sinned: Black victims - #AllLivesMatter 
Latino victims - close the borders 
Muslim victims - terrorism prevented
White victims -…",,,,,actual,,,1,https://twitter.com/jusflexin/status/672433436938870784
twitter,672433000000000000,2015-12-03T15:12:54Z,jusflexin,"RT @tzion_sinned: Black victims - #AllLivesMatter 

Latino victims - close the borders 

Muslim victims - terrorism… https://t.co/tXN19cDnIu",,https://www.instagram.com/p/-1YRf0jAGs/,,,actual,,,,https://twitter.com/jusflexin/status/672433332857217025
twitter,672433000000000000,2015-12-03T15:12:05Z,jusflexin,RT @fashragsboutiqu: #AllLivesMatter #StopTheViolence  https://t.co/L9OhUJAokM,https://twitter.com/todayshow/status/672427576896327680,https://twitter.com/todayshow/status/672427576896327680,,,actual,,,,https://twitter.com/jusflexin/status/672433129097814016
twitter,672433000000000000,2015-12-03T15:11:51Z,jusflexin,RT @martini732: Something is only a tragedy when it happens in the western world #PrayForSyria #AllLivesMatter #PrayForSouthKorea  #PrayFor…,,,,,actual,,,,https://twitter.com/jusflexin/status/672433069966626816
twitter,672433000000000000,2015-12-03T15:10:58Z,martini732,Something is only a tragedy when it happens in the western world #PrayForSyria #AllLivesMatter #PrayForSouthKorea  #PrayForLebanon,,,,,actual,,,,https://twitter.com/martini732/status/672432845722402816
twitter,672431000000000000,2015-12-03T15:04:03Z,mphahlen,"RT @thesteveewin: During that same time frame, 320,523 Americans were killed because of gun violence. Remember, #alllivesmatter",,,,,actual,,,,https://twitter.com/mphahlen/status/672431105778126848
twitter,672428000000000000,2015-12-03T14:53:03Z,donntsnitch,"RT @Sibkiddtheworld: Physical representation of #AllLivesMatter 
https://t.co/k4FLm9bPlo",,,,,actual,http://pbs.twimg.com/tweet_video_thumb/CUlGnKMVAAAYgq5.png,,,https://twitter.com/donntsnitch/status/672428339710181376
twitter,672427000000000000,2015-12-03T14:49:11Z,salmammammar,#BlackLivesMatter #AllLivesMatter #racism #discrimination #media #bias #intolerance #EqualOpportunities #SpeakUp https://t.co/2AEUult2IC,,,,,actual,http://pbs.twimg.com/media/CVTxHTeWcAAihY_.jpg,,,https://twitter.com/salmammammar/status/672427365188923392
twitter,672426000000000000,2015-12-03T14:42:59Z,PMauriello,Reminder -- vast majority of #police officers run toward danger to protect. #AllLivesMatter #SanBernidino  https://t.co/nx3N4ybIvm,https://twitter.com/backingtheblue/status/672423404541231104,https://twitter.com/backingtheblue/status/672423404541231104,,,actual,,,,https://twitter.com/PMauriello/status/672425805344088066
twitter,672423000000000000,2015-12-03T14:29:57Z,J4veed,@____leanne I was surprised to see it on Facebook earlier but realised it's from an App & not official so defo not the same #AllLivesMatter,,,,,actual,,,,https://twitter.com/J4veed/status/672422526279163904
twitter,672420000000000000,2015-12-03T14:19:54Z,isobelafraid,"RT @Cryptoterra: weird coincidence: if you rearrange the letters in #AllLivesMatter it spells ""I'm a racist""",,,,,actual,,,,https://twitter.com/isobelafraid/status/672419994815373312
twitter,672419000000000000,2015-12-03T14:14:28Z,clobalwarming,"RT @creatingsarcasm: 2015 is almost over, and people still don't realize that #AllLivesMatter is racist.",,,,,actual,,,,https://twitter.com/clobalwarming/status/672418628193521665
twitter,672415000000000000,2015-12-03T14:01:57Z,WoWSteve,"@ChrisCuomo W/O guns, killers will always kill. @KelFarm how is one life lost ""better"" than 17? The number is irrelevant #AllLivesMatter",,,,,actual,,,,https://twitter.com/WoWSteve/status/672415478665621504
twitter,672415000000000000,2015-12-03T14:01:07Z,NobleCecilia,Humbled by your humanity and patience @Doreene Lawrence.@CremeFemmeWorld@chizzyakudolu #AllLivesMatter #persvarence https://t.co/pbfKUFMxA6,,,,,actual,http://pbs.twimg.com/media/CVTmH7jW4AILuk9.jpg (fur coat: 0.6860580444335938),1,,https://twitter.com/NobleCecilia/status/672415268451328000
twitter,672410000000000000,2015-12-03T13:39:59Z,LailaZarrabiYan,"RT @gawdduss: Conservatives won't get how #AllLivesMatter erases black people, but will argue passionately about how ""Happy Holidays"" erase…",,,,,actual,,,,https://twitter.com/LailaZarrabiYan/status/672409951181144064
twitter,672397000000000000,2015-12-03T12:47:34Z,mermaidprinxe,"RT @akacharleswade: The #AllLivesMatter contingent gets so quiet when white shooters kill white people. What about white on white crime, y'…",,,24,-103,enrichment,,,,https://twitter.com/mermaidprinxe/status/672396759461572609
twitter,672392000000000000,2015-12-03T12:30:09Z,estiekretschmer,#16DaysofActivism #1LifeOfActivism #WeAreAllOne #AllLivesMatter https://t.co/l3hhQsRioi,,,-31,23,enrichment,http://pbs.twimg.com/media/CVRn9mOW4AEpeYk.jpg,,,https://twitter.com/estiekretschmer/status/672392375931564032
twitter,672392000000000000,2015-12-03T12:27:23Z,MsGetty,RT @arthur_affect: WTF is the impulse behind changing #BlackLivesMatter to #AllLivesMatter. Do you crash strangers' funerals shouting I TOO…,,,,,actual,,,1,https://twitter.com/MsGetty/status/672391681619140608
twitter,672390000000000000,2015-12-03T12:21:34Z,plaguegrounds,"RT @gawdduss: Conservatives won't get how #AllLivesMatter erases black people, but will argue passionately about how ""Happy Holidays"" erase…",,,,,actual,,,,https://twitter.com/plaguegrounds/status/672390215332405248
twitter,672390000000000000,2015-12-03T12:18:53Z,ohkurlll,People who have #AllLivesMatter in their bios https://t.co/wBrcA9voor,https://twitter.com/bryanboy/status/672381170349379584,https://twitter.com/bryanboy/status/672381170349379584,38,127,enrichment,,,,https://twitter.com/ohkurlll/status/672389539814510592
twitter,672389000000000000,2015-12-03T12:16:04Z,crybabytries,"The day we can say #AllLivesMatter is the day we don't use the word ""terrorist"" for only POCs and white ""lone wolves, in need for a friend"".",,,,,actual,,,,https://twitter.com/crybabytries/status/672388831132393472
twitter,672388000000000000,2015-12-03T12:11:14Z,crybabytries,The day we can say #AllLivesMatter is the day that my problems doesn't need white people's approval to be actual problems.,,,,,actual,,,,https://twitter.com/crybabytries/status/672387614524198913
twitter,672386000000000000,2015-12-03T12:06:47Z,crybabytries,The day we can say #AllLivesMatter is the day you will acknowledge who built your country with their bare hands.,,,,,actual,,,,https://twitter.com/crybabytries/status/672386496104632320
